,0,1
0,0.5065876544307422,0.9900000000000004
1,0.51,0.9800508431075676
2,0.5100465633763085,0.9800000000000004
3,0.5169811895244392,0.9700000000000004
4,0.52,0.9626675794831023
5,0.522622552589308,0.9600000000000004
6,0.527384663187149,0.9500000000000004
7,0.53,0.9440016060165151
8,0.533342657347532,0.9400000000000004
9,0.5374899036560618,0.9300000000000004
10,0.54,0.9249975036644431
11,0.5454465876128028,0.9200000000000004
12,0.5482469785094917,0.9100000000000004
13,0.55,0.9071391307692315
14,0.5564849413269373,0.9000000000000004
15,0.56,0.8933894976831706
16,0.5633058910255343,0.8900000000000003
17,0.5678138505028782,0.8800000000000003
18,0.5700000000000001,0.8761830863044198
19,0.5759214304159872,0.8700000000000003
20,0.5800000000000001,0.8629720321401066
21,0.5828874466930961,0.8600000000000003
22,0.587827453374471,0.8500000000000003
23,0.5900000000000001,0.8464806651992953
24,0.5960946558738109,0.8400000000000003
25,0.6000000000000001,0.833865823666812
26,0.6038788365496683,0.8300000000000003
27,0.6084134315177722,0.8200000000000003
28,0.6100000000000001,0.8178987403263944
29,0.6171684439986266,0.8100000000000003
30,0.6200000000000001,0.8059589767382718
31,0.6257813378627171,0.8000000000000003
32,0.6300000000000001,0.7941865146197327
33,0.6340576813453822,0.7900000000000003
34,0.6400000000000001,0.7823086688805023
35,0.6423952407947565,0.7800000000000002
36,0.6480878346799162,0.7700000000000002
37,0.6500000000000001,0.7676565778931175
38,0.6568357339166035,0.7600000000000002
39,0.6600000000000001,0.7562392427081739
40,0.6665986616562786,0.7500000000000002
41,0.6700000000000002,0.7460478500052318
42,0.6759027449524524,0.7400000000000002
43,0.6800000000000002,0.7354157532019481
44,0.6853418636943008,0.7300000000000002
45,0.6900000000000002,0.724982764110223
46,0.6947052970591809,0.7200000000000002
47,0.7000000000000002,0.714517268659843
48,0.7044359362042656,0.7100000000000002
49,0.7100000000000002,0.7044355829942619
50,0.7144226578511912,0.7000000000000002
51,0.7200000000000002,0.694610692568169
52,0.7245635805321147,0.6900000000000002
53,0.7300000000000002,0.6849218366125707
54,0.735264233691304,0.6800000000000002
55,0.7400000000000002,0.6757542258543462
56,0.7423731945093378,0.6800000000000002
57,0.741107775703159,0.6900000000000002
58,0.7470153629627959,0.7000000000000002
59,0.7500000000000002,0.700646074587166
60,0.7506349890466055,0.7000000000000002
61,0.7600000000000002,0.6902890054461605
62,0.7602794378927993,0.6900000000000002
63,0.7700000000000002,0.6805455821924788
64,0.7705402239955782,0.6800000000000002
65,0.7800000000000002,0.6705244814556687
66,0.7805092698350337,0.6700000000000002
67,0.7900000000000003,0.6605037702606832
68,0.7905056758677479,0.6600000000000001
69,0.8000000000000003,0.6504780760838614
70,0.8004834242319959,0.6500000000000001
71,0.8100000000000003,0.6404957967483159
72,0.8104851531013357,0.6400000000000001
73,0.8200000000000003,0.6304700576724827
74,0.8204642620170729,0.6300000000000001
75,0.8200000000000003,0.6223821753410209
76,0.8100000000000003,0.6226269679943498
77,0.805247869243962,0.6200000000000001
78,0.8100000000000003,0.6165448134456943
79,0.8174210837026564,0.6100000000000001
80,0.8200000000000003,0.6080235282479993
81,0.8300000000000003,0.6034014976899409
82,0.8329988655929098,0.6000000000000001
83,0.8400000000000003,0.5951463798256174
84,0.8416890938659032,0.6000000000000001
85,0.8500000000000003,0.6006540215687457
86,0.8506515728442088,0.6000000000000001
87,0.8500000000000003,0.5915775177956629
88,0.8453500370162114,0.5900000000000001
89,0.8500000000000003,0.5869244710362249
90,0.8600000000000003,0.5823897124017975
91,0.8621419239879302,0.5800000000000001
92,0.8700000000000003,0.574824832973929
93,0.8750199661932709,0.5700000000000001
94,0.8800000000000003,0.5668984542559734
95,0.8818184673254376,0.5700000000000001
96,0.8900000000000003,0.5705055403195228
97,0.8905383621684632,0.5700000000000001
98,0.8927180923729731,0.56
99,0.9000000000000004,0.5557335356655959
100,0.9057778329227821,0.55
101,0.9100000000000004,0.5472053420503858
102,0.9200000000000004,0.5400954004296328
103,0.9239213455749162,0.54
104,0.9300000000000004,0.5365832584571367
105,0.9400000000000004,0.5300513935369279
106,0.940054555959996,0.53
107,0.9500000000000004,0.5202268862522829
108,0.9600000000000004,0.5200275278499589
109,0.9600277005605037,0.52
110,0.9700000000000004,0.5101734832676649
111,0.9792384988250467,0.51
112,0.9800000000000003,0.5096027653600029
113,0.9900000000000004,0.500162868358676
